,num,num_origin
"Aspergillus_fumigatus_29189562:Aspergillus fumigatus
",1,a Patient
"Aspergillus_fumigatus_29877282:Aspergillus fumigatus
",1,a
"Aspergillus_fumigatus_30503225:Aspergillus fumigatus
",1,a
"Aspergillus_fumigatus_30670338:Aspergillus fumigatus
",none,:
"Aspergillus_fumigatus_30674741:Aspergillus fumigatus
",1,A
"Aspergillus_fumigatus_30800324:Aspergillus fumigatus
",1,An
"Aspergillus_fumigatus_30986554:Aspergillus fumigatus
",1,A
"Aspergillus_fumigatus_31171926:Aspergillus fumigatus
",1,An
"Aspergillus_fumigatus_31179880:Aspergillus fumigatus
",1-10,two cases
"Aspergillus_fumigatus_31529558:Aspergillus fumigatus
",1,A
"Aspergillus_fumigatus_31690385:Aspergillus fumigatus
",none,:Allergic bronchopulmonary aspergillosis (ABPA) occurs in patients
"Aspergillus_fumigatus_31758642:Aspergillus fumigatus
",>100,120
"Aspergillus_fumigatus_31877884:Aspergillus fumigatus
",1,a
"Aspergillus_fumigatus_31886124:Aspergillus fumigatus
",none,the
"Aspergillus_fumigatus_32210640:Aspergillus fumigatus
",1,a case
"Aspergillus_fumigatus_32418638:Aspergillus fumigatus
",1,an
"Aspergillus_fumigatus_32450632:Aspergillus fumigatus
",1-10,four
"Aspergillus_fumigatus_32619123:Aspergillus fumigatus
",1-10,two cases
"Aspergillus_fumigatus_32789112:Aspergillus fumigatus
",1,a
"Aspergillus_fumigatus_32807082:Aspergillus fumigatus
",1,a
"Aspergillus_fumigatus_32837879:Aspergillus fumigatus
",1,a case
"Aspergillus_fumigatus_32965042:Aspergillus fumigatus
",1-10,seven
"Aspergillus_fumigatus_33012653:Aspergillus fumigatus
",10-100,34
"Aspergillus_fumigatus_33087440:Aspergillus fumigatus
",>100,719
"Aspergillus_fumigatus_33140176:Aspergillus fumigatus
",>100,140
"Aspergillus_fumigatus_33185971:Aspergillus fumigatus
",1,a case
"Aspergillus_fumigatus_33210776:Aspergillus fumigatus
",1-10,eight
"Aspergillus_fumigatus_33224902:Aspergillus fumigatus
",10-100,31
"Aspergillus_fumigatus_33361740:Aspergillus fumigatus
",1,A
"Aspergillus_fumigatus_33500209:Aspergillus fumigatus
",1,an
"Aspergillus_fumigatus_33527098:Aspergillus fumigatus
",1,a
"Aspergillus_fumigatus_33539721:Aspergillus fumigatus
",>100,182
"Aspergillus_fumigatus_33553006:Aspergillus fumigatus
",>100,109
"Aspergillus_fumigatus_33569857:Aspergillus fumigatus
",>100,265
"Aspergillus_fumigatus_33674201:Aspergillus fumigatus
",1,A
"Aspergillus_fumigatus_33709380:Aspergillus fumigatus
",10-100,hospitalized COVID-19 patients.
"Aspergillus_fumigatus_33746045:Aspergillus fumigatus
",none,this
"Aspergillus_fumigatus_33770176:Aspergillus fumigatus
",1,A
"Aspergillus_fumigatus_33796902:Aspergillus fumigatus
",1,A
"Aspergillus_fumigatus_33808931:Aspergillus fumigatus
",1,one of the first proven cases
"Aspergillus_fumigatus_33867266:Aspergillus fumigatus
",1,A
"Aspergillus_fumigatus_33894873:Aspergillus fumigatus
",1,a
"Aspergillus_fumigatus_34022619:Aspergillus fumigatus
",none,patients
"Aspergillus_fumigatus_34143533:Aspergillus fumigatus
",1,A
"Aspergillus_fumigatus_34174895:Aspergillus fumigatus
",1,a
"Aspergillus_fumigatus_34356931:Aspergillus fumigatus
",10-100,19
"Aspergillus_fumigatus_34359309:Aspergillus fumigatus
",none,:
"Aspergillus_fumigatus_34428666:Aspergillus fumigatus
",10-100,90
"Aspergillus_fumigatus_34485051:Aspergillus fumigatus
",1,A rare case
"Aspergillus_fumigatus_34490551:Aspergillus fumigatus
",none,:
"Aspergillus_fumigatus_34527462:Aspergillus fumigatus
",>100,307
"Aspergillus_fumigatus_34575764:Aspergillus fumigatus
",1,A
"Aspergillus_fumigatus_34587685:Aspergillus fumigatus
",1-10,four cases
"Aspergillus_fumigatus_34789463:Aspergillus fumigatus
",none,:
"Aspergillus_fumigatus_34804665:Aspergillus fumigatus
",1,A
"Aspergillus_fumigatus_34804747:Aspergillus fumigatus
",1,a case
"Aspergillus_fumigatus_34878803:Aspergillus fumigatus
",>100,116
"Aspergillus_fumigatus_34888059:Aspergillus fumigatus
",1,A
"Aspergillus_fumigatus_34937136:Aspergillus fumigatus
",none,:Invasive aspergillosis (IA) in haematology/oncology patients
"Aspergillus_fumigatus_34939293:Aspergillus fumigatus
",1-10,four cases
"Aspergillus_fumigatus_34947041:Aspergillus fumigatus
",10-100,45
"Aspergillus_fumigatus_34947074:Aspergillus fumigatus
",10-100,34
"Aspergillus_fumigatus_34984061:Aspergillus fumigatus
",1,This case
"Aspergillus_glaucus_19348267:Aspergillus glaucus
",1,A
"Aspergillus_glaucus_2119164:Aspergillus glaucus
",1,first reported case
"Aspergillus_glaucus_28779997:Aspergillus glaucus
",10-100,Twenty
"Aspergillus_glaucus_28807087:Aspergillus glaucus
",1,A
"Aspergillus_glaucus_3273596:Aspergillus glaucus
",>100,110
"Aspergillus_glaucus_421335:Aspergillus glaucus
",none,few Finnish patients
"Aspergillus_granulosus_19710280:Aspergillus granulosus
",1,a
"Aspergillus_granulosus_23076700:Aspergillus granulosus
",1,a lung mass
"Aspergillus_granulosus_26666549:Aspergillus granulosus
",1,a
"Aspergillus_granulosus_28526521:Aspergillus granulosus
",1,a
"Aspergillus_granulosus_32545485:Aspergillus granulosus
",none,options
"Aspergillus_lentulus_19071895:Aspergillus lentulus
",1,a
"Aspergillus_lentulus_22988985:Aspergillus lentulus
",1,a
"Aspergillus_lentulus_25207153:Aspergillus lentulus
",1,a
"Aspergillus_lentulus_25515242:Aspergillus lentulus
",1,a kidney transplant recipient caused by Aspergillus lentulus: first Brazilian report.ABSTRACT:We report the first Brazilian case
"Aspergillus_lentulus_25828927:Aspergillus lentulus
",1,a
"Aspergillus_lentulus_28317305:Aspergillus lentulus
",none,:
"Aspergillus_lentulus_30824299:Aspergillus lentulus
",1,an
"Aspergillus_lentulus_31971247:Aspergillus lentulus
",1,a
"Aspergillus_lentulus_32849346:Aspergillus lentulus
",1-10,6
"Aspergillus_lentulus_34789390:Aspergillus lentulus
",1-10,two cases
"Aspergillus_nidulans__10919584:Aspergillus nidulans 
",10-100,Fifty
"Aspergillus_nidulans__11138621:Aspergillus nidulans 
",>100,368
"Aspergillus_nidulans__114435:Aspergillus nidulans 
",none,:
"Aspergillus_nidulans__23269890:Aspergillus nidulans 
",1,an
"Aspergillus_nidulans__29128933:Aspergillus nidulans 
",1,a case
"Aspergillus_nidulans__34343127:Aspergillus nidulans 
",10-100,31
"Aspergillus_nidulans__4131011:Aspergillus nidulans 
",1,a
"Aspergillus_nidulans__4564333:Aspergillus nidulans 
",none,cases
"Aspergillus_niger_10568451:Aspergillus niger
",1,An
"Aspergillus_niger_10919584:Aspergillus niger
",10-100,Fifty
"Aspergillus_niger_114435:Aspergillus niger
",none,:
"Aspergillus_niger_11496856:Aspergillus niger
",1,A
"Aspergillus_niger_11810498:Aspergillus niger
",1,a
"Aspergillus_niger_1541168:Aspergillus niger
",none,:
"Aspergillus_niger_15833167:Aspergillus niger
",1-10,Four
"Aspergillus_niger_15914093:Aspergillus niger
",>100,114
"Aspergillus_niger_17235646:Aspergillus niger
",1,a
"Aspergillus_niger_1813580:Aspergillus niger
",1,a
"Aspergillus_niger_18188609:Aspergillus niger
",1,A
"Aspergillus_niger_19191146:Aspergillus niger
",none,:
"Aspergillus_niger_20299503:Aspergillus niger
",none,.
"Aspergillus_niger_2216916:Aspergillus niger
",1,a
"Aspergillus_niger_23772455:Aspergillus niger
",1,A
"Aspergillus_niger_23991333:Aspergillus niger
",1,a
"Aspergillus_niger_2763249:Aspergillus niger
",1,A
"Aspergillus_niger_28384860:Aspergillus niger
",10-100,71
"Aspergillus_niger_28539863:Aspergillus niger
",1-10,7
"Aspergillus_niger_28680996:Aspergillus niger
",10-100,50
"Aspergillus_niger_29276675:Aspergillus niger
",1,A
"Aspergillus_niger_33619451:Aspergillus niger
",1,a case
"Aspergillus_niger_33751395:Aspergillus niger
",1,a
"Aspergillus_niger_34246387:Aspergillus niger
",1,A
"Aspergillus_niger_34485051:Aspergillus niger
",1,A rare case
"Aspergillus_niger_34784260:Aspergillus niger
",1-10,five cases
"Aspergillus_niger_34947041:Aspergillus niger
",10-100,45
"Aspergillus_niger_3778147:Aspergillus niger
",1,A
"Aspergillus_niger_6755197:Aspergillus niger
",none,patients
"Aspergillus_niger_6788456:Aspergillus niger
",none,:
"Aspergillus_niger_7771465:Aspergillus niger
",1-10,2
"Aspergillus_niger_8051447:Aspergillus niger
",1,a case
"Aspergillus_niger_9248266:Aspergillus niger
",10-100,13
"Aspergillus_niveus__18687556:Aspergillus niveus 
",1,First case
"Aspergillus_nomius__22369623:Aspergillus nomius 
",1,an
"Aspergillus_nomius__24452174:Aspergillus nomius 
",1-10,two
"Aspergillus_nomius__31940125:Aspergillus nomius 
",1,a
"Aspergillus_ochraceopetaliiformis_32914189:Aspergillus ochraceopetaliiformis
",>100,153
"Aspergillus_ochraceopetaliiformis_32965042:Aspergillus ochraceopetaliiformis
",1-10,seven
"Aspergillus_ochraceopetaliiformis_33009966:Aspergillus ochraceopetaliiformis
",1,a
"Aspergillus_ochraceopetaliiformis_33012653:Aspergillus ochraceopetaliiformis
",10-100,34
"Aspergillus_ochraceopetaliiformis_33054445:Aspergillus ochraceopetaliiformis
",1,a
"Aspergillus_ochraceopetaliiformis_33066738:Aspergillus ochraceopetaliiformis
",1,a
"Aspergillus_ochraceopetaliiformis_33084566:Aspergillus ochraceopetaliiformis
",1,a case
"Aspergillus_ochraceopetaliiformis_33087440:Aspergillus ochraceopetaliiformis
",>100,719
"Aspergillus_ochraceopetaliiformis_33140176:Aspergillus ochraceopetaliiformis
",>100,140
"Aspergillus_ochraceopetaliiformis_33156525:Aspergillus ochraceopetaliiformis
",>100,109
"Aspergillus_ochraceopetaliiformis_33169816:Aspergillus ochraceopetaliiformis
",1,a treatment option for patients
"Aspergillus_ochraceopetaliiformis_33175277:Aspergillus ochraceopetaliiformis
",1,:Pulmonary infection is one of the main complications occurring in patients
"Aspergillus_ochraceopetaliiformis_33185971:Aspergillus ochraceopetaliiformis
",1,a case
"Aspergillus_ochraceopetaliiformis_33210776:Aspergillus ochraceopetaliiformis
",1-10,eight
"Aspergillus_ochraceopetaliiformis_33217071:Aspergillus ochraceopetaliiformis
",1-10,seven
"Aspergillus_ochraceopetaliiformis_33217784:Aspergillus ochraceopetaliiformis
",10-100,14
"Aspergillus_ochraceopetaliiformis_33230628:Aspergillus ochraceopetaliiformis
",none,the patients
"Aspergillus_ochraceopetaliiformis_33277340:Aspergillus ochraceopetaliiformis
",10-100,92
"Aspergillus_ochraceopetaliiformis_33284723:Aspergillus ochraceopetaliiformis
",1,a case
"Aspergillus_ochraceopetaliiformis_33333012:Aspergillus ochraceopetaliiformis
",none,first cases
"Aspergillus_ochraceopetaliiformis_33339526:Aspergillus ochraceopetaliiformis
",10-100,90 C-ARDS and 82
"Aspergillus_ochraceopetaliiformis_33375928:Aspergillus ochraceopetaliiformis
",1,a case
"Aspergillus_ochraceopetaliiformis_33388572:Aspergillus ochraceopetaliiformis
",1,a
"Aspergillus_ochraceopetaliiformis_33480831:Aspergillus ochraceopetaliiformis
",>100,145
"Aspergillus_ochraceopetaliiformis_33500209:Aspergillus ochraceopetaliiformis
",1,an
"Aspergillus_ochraceopetaliiformis_33527098:Aspergillus ochraceopetaliiformis
",1,a
"Aspergillus_ochraceopetaliiformis_33539721:Aspergillus ochraceopetaliiformis
",>100,182
"Aspergillus_ochraceopetaliiformis_33569857:Aspergillus ochraceopetaliiformis
",>100,265
"Aspergillus_ochraceopetaliiformis_33576014:Aspergillus ochraceopetaliiformis
",1,a histopathological proven case
"Aspergillus_ochraceopetaliiformis_33606324:Aspergillus ochraceopetaliiformis
",10-100,63
"Aspergillus_ochraceopetaliiformis_33635372:Aspergillus ochraceopetaliiformis
",none,:
"Aspergillus_ochraceopetaliiformis_33645461:Aspergillus ochraceopetaliiformis
",none,Several cases
"Aspergillus_ochraceopetaliiformis_33662326:Aspergillus ochraceopetaliiformis
",none,:
"Aspergillus_ochraceopetaliiformis_33674201:Aspergillus ochraceopetaliiformis
",1,a
"Aspergillus_ochraceopetaliiformis_33684835:Aspergillus ochraceopetaliiformis
",1,first case
"Aspergillus_ochraceopetaliiformis_33724423:Aspergillus ochraceopetaliiformis
",1-10,5
"Aspergillus_ochraceopetaliiformis_33746045:Aspergillus ochraceopetaliiformis
",none,patients
"Aspergillus_ochraceopetaliiformis_33760284:Aspergillus ochraceopetaliiformis
",none,.
"Aspergillus_ochraceopetaliiformis_33796902:Aspergillus ochraceopetaliiformis
",1,A
"Aspergillus_ochraceopetaliiformis_33808931:Aspergillus ochraceopetaliiformis
",1,one of the first proven cases
"Aspergillus_ochraceopetaliiformis_33810263:Aspergillus ochraceopetaliiformis
",>100,1608
"Aspergillus_ochraceopetaliiformis_33867266:Aspergillus ochraceopetaliiformis
",1,A
"Aspergillus_ochraceopetaliiformis_33891985:Aspergillus ochraceopetaliiformis
",>100,"1,421"
"Aspergillus_ochraceopetaliiformis_33894873:Aspergillus ochraceopetaliiformis
",1,a
"Aspergillus_ochraceopetaliiformis_34009676:Aspergillus ochraceopetaliiformis
",10-100,36
"Aspergillus_ochraceopetaliiformis_34016284:Aspergillus ochraceopetaliiformis
",none,:
"Aspergillus_ochraceopetaliiformis_34022619:Aspergillus ochraceopetaliiformis
",none,patients
"Aspergillus_ochraceopetaliiformis_34139578:Aspergillus ochraceopetaliiformis
",1,:Fungal pneumonia is a dreaded complication encountered after kidney transplantation
"Aspergillus_ochraceopetaliiformis_34143393:Aspergillus ochraceopetaliiformis
",>100,256
"Aspergillus_ochraceopetaliiformis_34143533:Aspergillus ochraceopetaliiformis
",1,A
"Aspergillus_ochraceopetaliiformis_34146056:Aspergillus ochraceopetaliiformis
",1-10,five cases
"Aspergillus_ochraceopetaliiformis_34157166:Aspergillus ochraceopetaliiformis
",10-100,45
"Aspergillus_ochraceopetaliiformis_34160631:Aspergillus ochraceopetaliiformis
",10-100,28
"Aspergillus_ochraceopetaliiformis_34173984:Aspergillus ochraceopetaliiformis
",>100,669
"Aspergillus_ochraceopetaliiformis_34174895:Aspergillus ochraceopetaliiformis
",1,a
"Aspergillus_ochraceopetaliiformis_34246387:Aspergillus ochraceopetaliiformis
",1,A
"Aspergillus_ochraceopetaliiformis_34277662:Aspergillus ochraceopetaliiformis
",1,a
"Aspergillus_ochraceopetaliiformis_34288730:Aspergillus ochraceopetaliiformis
",10-100,:While the incidence of COVID-associated pulmonary aspergillosis (CAPA) in COVID-19 patients
"Aspergillus_ochraceopetaliiformis_34345817:Aspergillus ochraceopetaliiformis
",1,First Case
"Aspergillus_ochraceopetaliiformis_34356931:Aspergillus ochraceopetaliiformis
",10-100,19
"Aspergillus_ochraceopetaliiformis_34359309:Aspergillus ochraceopetaliiformis
",none,:
"Aspergillus_ochraceopetaliiformis_34362320:Aspergillus ochraceopetaliiformis
",10-100,80
"Aspergillus_ochraceopetaliiformis_34412686:Aspergillus ochraceopetaliiformis
",1,a
"Aspergillus_ochraceopetaliiformis_34420902:Aspergillus ochraceopetaliiformis
",>100,197
"Aspergillus_ochraceopetaliiformis_34428666:Aspergillus ochraceopetaliiformis
",10-100,90
"Aspergillus_ochraceopetaliiformis_34464944:Aspergillus ochraceopetaliiformis
",>100,118
"Aspergillus_ochraceopetaliiformis_34485051:Aspergillus ochraceopetaliiformis
",1,A rare case
"Aspergillus_ochraceopetaliiformis_34485078:Aspergillus ochraceopetaliiformis
",1,a case
"Aspergillus_ochraceopetaliiformis_34490551:Aspergillus ochraceopetaliiformis
",none,:
"Aspergillus_ochraceopetaliiformis_34495710:Aspergillus ochraceopetaliiformis
",>100,219
"Aspergillus_ochraceopetaliiformis_34513465:Aspergillus ochraceopetaliiformis
",1,a case
"Aspergillus_ochraceopetaliiformis_34519638:Aspergillus ochraceopetaliiformis
",>100,823
"Aspergillus_ochraceopetaliiformis_34527462:Aspergillus ochraceopetaliiformis
",>100,307
"Aspergillus_ochraceopetaliiformis_34540490:Aspergillus ochraceopetaliiformis
",1,a
"Aspergillus_ochraceopetaliiformis_34541719:Aspergillus ochraceopetaliiformis
",10-100,10 patients
"Aspergillus_ochraceopetaliiformis_34555702:Aspergillus ochraceopetaliiformis
",1,a study including patients
"Aspergillus_ochraceopetaliiformis_34565116:Aspergillus ochraceopetaliiformis
",>100,119
"Aspergillus_ochraceopetaliiformis_34575764:Aspergillus ochraceopetaliiformis
",1,A
"Aspergillus_ochraceopetaliiformis_34578120:Aspergillus ochraceopetaliiformis
",1,a
"Aspergillus_ochraceopetaliiformis_34587685:Aspergillus ochraceopetaliiformis
",1-10,four cases
"Aspergillus_ochraceopetaliiformis_34628284:Aspergillus ochraceopetaliiformis
",10-100,50
"Aspergillus_ochraceopetaliiformis_34645219:Aspergillus ochraceopetaliiformis
",10-100,"99 cases (70.5%), left axillary lymphadenopathy or calcification in 73"
"Aspergillus_ochraceopetaliiformis_34649759:Aspergillus ochraceopetaliiformis
",10-100,12
"Aspergillus_ochraceopetaliiformis_34668768:Aspergillus ochraceopetaliiformis
",>100,154
"Aspergillus_ochraceopetaliiformis_34698346:Aspergillus ochraceopetaliiformis
",>100,100
"Aspergillus_ochraceopetaliiformis_34745396:Aspergillus ochraceopetaliiformis
",10-100,Forty-eight
"Aspergillus_ochraceopetaliiformis_34778284:Aspergillus ochraceopetaliiformis
",>100,226
"Aspergillus_ochraceopetaliiformis_34843161:Aspergillus ochraceopetaliiformis
",10-100,52
"Aspergillus_ochraceopetaliiformis_34888059:Aspergillus ochraceopetaliiformis
",1,A
"Aspergillus_ochraceopetaliiformis_34916705:Aspergillus ochraceopetaliiformis
",1,A
"Aspergillus_ochraceopetaliiformis_34918320:Aspergillus ochraceopetaliiformis
",1-10,:Influenza infection causes severe illness in 3 to
"Aspergillus_ochraceopetaliiformis_34939293:Aspergillus ochraceopetaliiformis
",1-10,four cases
"Aspergillus_ochraceopetaliiformis_34947041:Aspergillus ochraceopetaliiformis
",10-100,45
"Aspergillus_ochraceopetaliiformis_34947074:Aspergillus ochraceopetaliiformis
",10-100,34
"Aspergillus_ochraceopetaliiformis_34951498:Aspergillus ochraceopetaliiformis
",>100,102
"Aspergillus_ochraceopetaliiformis_34952578:Aspergillus ochraceopetaliiformis
",1-10,five cases
"Aspergillus_ochraceopetaliiformis_34984061:Aspergillus ochraceopetaliiformis
",1,A
"Aspergillus_ochraceopetaliiformis_34987739:Aspergillus ochraceopetaliiformis
",1,a unique case
"Aspergillus_ochraceopetaliiformis_34992845:Aspergillus ochraceopetaliiformis
",1,:Lung transplant is a potential life-saving procedure for chronic lung diseases. Lung transplant recipients (LTR
"Aspergillus_ochraceus_30782501:Aspergillus ochraceus
",1,A
"Aspergillus_ochraceus_32385921:Aspergillus ochraceus
",>100,110
"Aspergillus_ochraceus_32534826:Aspergillus ochraceus
",none,-
"Aspergillus_ochraceus_33684835:Aspergillus ochraceus
",1,first case
"Aspergillus_oryzae_20803983:Aspergillus oryzae
",1,A
"Aspergillus_oryzae_32807082:Aspergillus oryzae
",1,a
"Aspergillus_oryzae_34022619:Aspergillus oryzae
",none,patients
"Aspergillus_restrictus_13767146:Aspergillus restrictus
",none,:
"Aspergillus_restrictus_7952609:Aspergillus restrictus
",>100,147
"Aspergillus_rubrobrunneus_7260808:Aspergillus rubrobrunneus
",10-100,76
"Aspergillus_spinosus__4202251:Aspergillus spinosus 
",1,a case
"Aspergillus_tamari_24452174:Aspergillus tamari
",1-10,two
"Aspergillus_terreus_10880300:Aspergillus terreus
",10-100,23
"Aspergillus_terreus_1987925:Aspergillus terreus
",1,A
"Aspergillus_terreus_20299503:Aspergillus terreus
",none,.
"Aspergillus_terreus_2233979:Aspergillus terreus
",1,A
"Aspergillus_terreus_23344758:Aspergillus terreus
",1,A
"Aspergillus_terreus_26455910:Aspergillus terreus
",1,an unusual case
"Aspergillus_terreus_28762125:Aspergillus terreus
",none,:
"Aspergillus_terreus_33389698:Aspergillus terreus
",1,A
"Aspergillus_terreus_33751395:Aspergillus terreus
",1,a
"Aspergillus_terreus_33936706:Aspergillus terreus
",1,A case
"Aspergillus_terreus_34939293:Aspergillus terreus
",1-10,four cases
"Aspergillus_terreus_4032629:Aspergillus terreus
",1,a
"Aspergillus_terreus_6781385:Aspergillus terreus
",1,A
"Aspergillus_thermomutatus__14766893:Aspergillus thermomutatus 
",1,a case
"Aspergillus_tubingensis_26773134:Aspergillus tubingensis
",10-100,85
"Aspergillus_tubingensis_31787529:Aspergillus tubingensis
",1,a fatal case
"Aspergillus_tubingensis_34756827:Aspergillus tubingensis
",1,a case
"Aspergillus_udagawae__33551426:Aspergillus udagawae 
",1,An
"Aspergillus_ustus_10203536:Aspergillus ustus
",1,A case
"Aspergillus_ustus_15472346:Aspergillus ustus
",1,A
"Aspergillus_ustus_18187099:Aspergillus ustus
",1,a
"Aspergillus_ustus_20541440:Aspergillus ustus
",none,empiric
"Aspergillus_ustus_29458989:Aspergillus ustus
",1,an
"Aspergillus_ustus_31925638:Aspergillus ustus
",1,a
"Aspergillus_ustus_32155262:Aspergillus ustus
",10-100,90
"Aspergillus_ustus_32545485:Aspergillus ustus
",none,:
"Aspergillus_ustus_6603788:Aspergillus ustus
",1,A
