,num,num_origin
"Fusobacterium_nucleatum_477429:Fusobacterium nucleatum
",10-100,27
"Fusobacterium_nucleatum_8034995:Fusobacterium nucleatum
",>100,213
"Fusobacterium_nucleatum_8324128:Fusobacterium nucleatum
",>100,116 specimens from 110
"Fusobacterium_nucleatum_8616556:Fusobacterium nucleatum
",10-100,"thirty patients were included, 30"
"Fusobacterium_nucleatum_9480485:Fusobacterium nucleatum
",1,A
"Lactobacillus_24899028:Lactobacillus
",1,an
"Lactobacillus_2606189:Lactobacillus
",none,:
"Lactobacillus_2744138:Lactobacillus
",1,a case
"Lactobacillus_27734016:Lactobacillus
",1,a
"Lactobacillus_28384865:Lactobacillus
",1,a case
"Lactobacillus_30384517:Lactobacillus
",1,a
"Lactobacillus_31227528:Lactobacillus
",none,TRI
"Lactobacillus_31908161:Lactobacillus
",1,a case
"Lactobacillus_7130367:Lactobacillus
",1,A
"Lactobacillus_7944727:Lactobacillus
",1,a
"Lactobacillus_9859577:Lactobacillus
",1,a case
"Leptotrichia_19052180:Leptotrichia
",1,a
"Leptotrichia_24470931:Leptotrichia
",1,a case
"Leptotrichia_31310211:Leptotrichia
",1,a case
"Leptotrichia_7001901:Leptotrichia
",1,a case
"Parvimonas_micra_29626971:Parvimonas micra
",1-10,four cases
"Parvimonas_micra_30665352:Parvimonas micra
",1,an
"Parvimonas_micra_31464925:Parvimonas micra
",1,A case
"Parvimonas_micra_31864828:Parvimonas micra
",1,A
"Parvimonas_micra_32150046:Parvimonas micra
",1,A
"Parvimonas_micra_32758181:Parvimonas micra
",10-100,25
"Peptostreptococcus_10481403:Peptostreptococcus
",10-100,42
"Peptostreptococcus_10983929:Peptostreptococcus
",1,:Anaerobic organisms play a major role in pleuropulmonary infections. Clinical manifestations range from simple
"Peptostreptococcus_11002735:Peptostreptococcus
",1,A
"Peptostreptococcus_12748443:Peptostreptococcus
",10-100,54
"Peptostreptococcus_12959026:Peptostreptococcus
",none,:
"Peptostreptococcus_15491:Peptostreptococcus
",1,a
"Peptostreptococcus_15599270:Peptostreptococcus
",none,:
"Peptostreptococcus_16491835:Peptostreptococcus
",1,a case
"Peptostreptococcus_16493565:Peptostreptococcus
",1,A
"Peptostreptococcus_1745861:Peptostreptococcus
",1,A rare case
"Peptostreptococcus_1920813:Peptostreptococcus
",10-100,Fifty-two
"Peptostreptococcus_21193258:Peptostreptococcus
",none,:
"Peptostreptococcus_21921428:Peptostreptococcus
",1,a
"Peptostreptococcus_2232147:Peptostreptococcus
",10-100,51
"Peptostreptococcus_2330780:Peptostreptococcus
",none,work
"Peptostreptococcus_2686918:Peptostreptococcus
",10-100,82
"Peptostreptococcus_29204301:Peptostreptococcus
",1,a
"Peptostreptococcus_30951830:Peptostreptococcus
",none,:
"Peptostreptococcus_32467123:Peptostreptococcus
",1,a
"Peptostreptococcus_352421:Peptostreptococcus
",10-100,14 cases
"Peptostreptococcus_3826924:Peptostreptococcus
",1-10,2 cases
"Peptostreptococcus_3907845:Peptostreptococcus
",>100,420
"Peptostreptococcus_7017948:Peptostreptococcus
",none,:
"Peptostreptococcus_7328011:Peptostreptococcus
",1,an
"Peptostreptococcus_7433351:Peptostreptococcus
",10-100,42
"Peptostreptococcus_7996025:Peptostreptococcus
",>100,1165
"Peptostreptococcus_8207291:Peptostreptococcus
",10-100,67
"Peptostreptococcus_8324127:Peptostreptococcus
",>100,193 reviewed cases
"Peptostreptococcus_8324128:Peptostreptococcus
",>100,116 specimens from 110
"Peptostreptococcus_8515622:Peptostreptococcus
",10-100,23
"Peptostreptococcus_8685643:Peptostreptococcus
",10-100,10
"Peptostreptococcus_9489438:Peptostreptococcus
",10-100,40
"Peptostreptococcus_954467:Peptostreptococcus
",1,A
"Porphyromonas_15599270:Porphyromonas
",none,:
"Porphyromonas_22677062:Porphyromonas
",none,:
"Porphyromonas_27293852:Porphyromonas
",10-100,32
"Porphyromonas_33202751:Porphyromonas
",1,an
"Porphyromonas_7752213:Porphyromonas
",>100,418
"Porphyromonas_8034995:Porphyromonas
",>100,213
"Porphyromonas_8486033:Porphyromonas
",>100,197
"Porphyromonas_8685643:Porphyromonas
",10-100,10
"Porphyromonas_gingivalis_26810057:Porphyromonas gingivalis
",10-100,18
"Porphyromonas_gingivalis_33202751:Porphyromonas gingivalis
",1,an
"Prevotella_10481403:Prevotella
",>100,387
"Prevotella_10527248:Prevotella
",10-100,53
"Prevotella_10551960:Prevotella
",10-100,30
"Prevotella_10983929:Prevotella
",1,:Anaerobic organisms play a major role in pleuropulmonary infections. Clinical manifestations range from simple
"Prevotella_11060117:Prevotella
",1,a
"Prevotella_12689848:Prevotella
",10-100,95
"Prevotella_12959026:Prevotella
",none,:
"Prevotella_15491:Prevotella
",1,a
"Prevotella_15599270:Prevotella
",none,:
"Prevotella_24439468:Prevotella
",1-10,seven patients
"Prevotella_25164409:Prevotella
",>100,127
"Prevotella_26770469:Prevotella
",10-100,55
"Prevotella_32374823:Prevotella
",none,:
"Prevotella_32900736:Prevotella
",1,Rare case
"Prevotella_7752213:Prevotella
",>100,418
"Prevotella_8034995:Prevotella
",>100,213
"Prevotella_8207291:Prevotella
",10-100,67
"Prevotella_8324127:Prevotella
",>100,193 reviewed cases
"Prevotella_8324128:Prevotella
",>100,110
"Prevotella_8486033:Prevotella
",>100,197
"Prevotella_8515622:Prevotella
",10-100,23
"Prevotella_8685643:Prevotella
",10-100,10
"Prevotella_9489438:Prevotella
",10-100,40
"Propionibacterium_16047068:Propionibacterium
",1,a case
"Propionibacterium_28883276:Propionibacterium
",1,an
"Propionibacterium_32999227:Propionibacterium
",1,A
"Propionibacterium_33160347:Propionibacterium
",1,A
"Propionibacterium_478654:Propionibacterium
",1,A
"Propionibacterium_7843179:Propionibacterium
",1,a
"Propionibacterium_9440204:Propionibacterium
",1-10,Three
"Propionibacterium_acnes_16047068:Propionibacterium acnes
",1,a case
"Propionibacterium_acnes_28883276:Propionibacterium acnes
",1,an
"Propionibacterium_acnes_32999227:Propionibacterium acnes
",1,A
"Propionibacterium_acnes_33160347:Propionibacterium acnes
",1,A
"Propionibacterium_acnes_401538:Propionibacterium acnes
",1,a
"Propionibacterium_acnes_478654:Propionibacterium acnes
",1,A
"Propionibacterium_acnes_7843179:Propionibacterium acnes
",1,a
"Propionibacterium_acnes_9440204:Propionibacterium acnes
",1-10,Three
"Staphylococcus_saccharolyticu_31619219:Staphylococcus saccharolyticu
",10-100,94
"Staphylococcus_saccharolyticu_31652323:Staphylococcus saccharolyticu
",>100,333
"Staphylococcus_saccharolyticu_31851883:Staphylococcus saccharolyticu
",10-100,Sixty
"Staphylococcus_saccharolyticu_31881849:Staphylococcus saccharolyticu
",10-100,98
"Staphylococcus_saccharolyticu_32059033:Staphylococcus saccharolyticu
",1-10,Three hundred
"Staphylococcus_saccharolyticu_32065604:Staphylococcus saccharolyticu
",10-100,88 605
"Staphylococcus_saccharolyticu_32134016:Staphylococcus saccharolyticu
",>100,104
"Staphylococcus_saccharolyticu_32236292:Staphylococcus saccharolyticu
",10-100,26
"Staphylococcus_saccharolyticu_32273175:Staphylococcus saccharolyticu
",>100,146
"Staphylococcus_saccharolyticu_32298228:Staphylococcus saccharolyticu
",none,:
"Staphylococcus_saccharolyticu_32482366:Staphylococcus saccharolyticu
",none,:
"Staphylococcus_saccharolyticu_32590802:Staphylococcus saccharolyticu
",1,A
"Staphylococcus_saccharolyticu_32598661:Staphylococcus saccharolyticu
",>100,109
"Staphylococcus_saccharolyticu_32603803:Staphylococcus saccharolyticu
",>100,836
"Staphylococcus_saccharolyticu_32697323:Staphylococcus saccharolyticu
",>100,161
"Staphylococcus_saccharolyticu_32756602:Staphylococcus saccharolyticu
",10-100,81
"Staphylococcus_saccharolyticu_32776805:Staphylococcus saccharolyticu
",1,a
"Staphylococcus_saccharolyticu_32779609:Staphylococcus saccharolyticu
",none,:
"Staphylococcus_saccharolyticu_32821327:Staphylococcus saccharolyticu
",none,:
"Staphylococcus_saccharolyticu_32842309:Staphylococcus saccharolyticu
",>100,160
"Staphylococcus_saccharolyticu_32856440:Staphylococcus saccharolyticu
",1,a case
"Staphylococcus_saccharolyticu_32919518:Staphylococcus saccharolyticu
",none,outcome
"Staphylococcus_saccharolyticu_32997125:Staphylococcus saccharolyticu
",>100,304
"Staphylococcus_saccharolyticu_33006878:Staphylococcus saccharolyticu
",>100,274
"Staphylococcus_saccharolyticu_33009101:Staphylococcus saccharolyticu
",>100,231
"Staphylococcus_saccharolyticu_33014225:Staphylococcus saccharolyticu
",1,a
"Staphylococcus_saccharolyticu_33024653:Staphylococcus saccharolyticu
",1,a
"Staphylococcus_saccharolyticu_33029764:Staphylococcus saccharolyticu
",>100,386
"Staphylococcus_saccharolyticu_33061542:Staphylococcus saccharolyticu
",1,A
"Staphylococcus_saccharolyticu_33062510:Staphylococcus saccharolyticu
",1,A
"Staphylococcus_saccharolyticu_33069002:Staphylococcus saccharolyticu
",10-100,43
"Staphylococcus_saccharolyticu_33071038:Staphylococcus saccharolyticu
",1,a
"Staphylococcus_saccharolyticu_33101483:Staphylococcus saccharolyticu
",1,a case
"Staphylococcus_saccharolyticu_33101896:Staphylococcus saccharolyticu
",1,a
"Staphylococcus_saccharolyticu_33109242:Staphylococcus saccharolyticu
",>100,205
"Staphylococcus_saccharolyticu_33109697:Staphylococcus saccharolyticu
",1,a
"Staphylococcus_saccharolyticu_33110587:Staphylococcus saccharolyticu
",>100,433
"Staphylococcus_saccharolyticu_33121394:Staphylococcus saccharolyticu
",10-100,57
"Staphylococcus_saccharolyticu_33132582:Staphylococcus saccharolyticu
",10-100,50
"Staphylococcus_saccharolyticu_33144192:Staphylococcus saccharolyticu
",1,1
"Staphylococcus_saccharolyticu_33153134:Staphylococcus saccharolyticu
",1,A Case
"Staphylococcus_saccharolyticu_33154655:Staphylococcus saccharolyticu
",>100,238
"Staphylococcus_saccharolyticu_33168948:Staphylococcus saccharolyticu
",10-100,27
"Staphylococcus_saccharolyticu_33207229:Staphylococcus saccharolyticu
",1-10,five
"Staphylococcus_saccharolyticu_33212753:Staphylococcus saccharolyticu
",1,a case
"Staphylococcus_saccharolyticu_33228818:Staphylococcus saccharolyticu
",>100,194
"Staphylococcus_saccharolyticu_33247984:Staphylococcus saccharolyticu
",1-10,Seven
"Staphylococcus_saccharolyticu_33249176:Staphylococcus saccharolyticu
",>100,847
"Staphylococcus_saccharolyticu_33269088:Staphylococcus saccharolyticu
",1,first case
"Staphylococcus_saccharolyticu_33342052:Staphylococcus saccharolyticu
",>100,185
"Staphylococcus_saccharolyticu_33379842:Staphylococcus saccharolyticu
",>100,831
"Staphylococcus_saccharolyticu_33384973:Staphylococcus saccharolyticu
",10-100,64
"Staphylococcus_saccharolyticu_33393065:Staphylococcus saccharolyticu
",>100,101
"Staphylococcus_saccharolyticu_33401013:Staphylococcus saccharolyticu
",1-10,Seven
"Staphylococcus_saccharolyticu_33407229:Staphylococcus saccharolyticu
",1,a
"Staphylococcus_saccharolyticu_33413990:Staphylococcus saccharolyticu
",>100,113
"Staphylococcus_saccharolyticu_33419747:Staphylococcus saccharolyticu
",1,A
"Anaerobes_15449791:Anaerobes
",none,:
"Anaerobes_15571647:Anaerobes
",none,:Nosocomial pneumonia is the leading cause of death in patients
"Anaerobes_15599270:Anaerobes
",none,:
"Anaerobes_16193725:Anaerobes
",>100,115
"Anaerobes_16491835:Anaerobes
",1,a case
"Anaerobes_16553566:Anaerobes
",none,elderly patients
"Anaerobes_16600551:Anaerobes
",none,infected patients
"Anaerobes_18547858:Anaerobes
",1,A
"Anaerobes_19552995:Anaerobes
",1,a patient
"Anaerobes_19668024:Anaerobes
",10-100,56
"Anaerobes_20568420:Anaerobes
",>100,262
"Anaerobes_20931256:Anaerobes
",10-100,34
"Anaerobes_20966566:Anaerobes
",1,a
"Anaerobes_21565916:Anaerobes
",1-10,4
"Anaerobes_21978335:Anaerobes
",none,:Aspiration pneumonia occurs most commonly in patients
"Anaerobes_22417634:Anaerobes
",none,tsunami
"Anaerobes_22460828:Anaerobes
",10-100,24 patients
"Anaerobes_23052002:Anaerobes
",none,:
"Anaerobes_24356475:Anaerobes
",1,A
"Anaerobes_24472750:Anaerobes
",>100,117
"Anaerobes_24732445:Anaerobes
",10-100,31
"Anaerobes_24793153:Anaerobes
",1,a case
"Anaerobes_25032677:Anaerobes
",none,:
"Anaerobes_25164409:Anaerobes
",>100,127
"Anaerobes_25595878:Anaerobes
",none,:
"Anaerobes_26163394:Anaerobes
",1,a
"Anaerobes_26344607:Anaerobes
",none,:Pneumonia in the elderly results in the highest mortality among cases
"Anaerobes_26464771:Anaerobes
",>100,120
"Anaerobes_27169775:Anaerobes
",>100,177
"Anaerobes_27583907:Anaerobes
",>100,1031
"Anaerobes_28348769:Anaerobes
",1,a case
"Anaerobes_28461868:Anaerobes
",>100,120
"Anaerobes_28677255:Anaerobes
",>100,192
"Anaerobes_29605219:Anaerobes
",none,recipients
"Anaerobes_29712613:Anaerobes
",10-100,Forty
"Anaerobes_30005540:Anaerobes
",1,a case
"Anaerobes_30464429:Anaerobes
",1-10,eight
"Anaerobes_30547334:Anaerobes
",>100,197
"Anaerobes_30676341:Anaerobes
",none,Additional
"Anaerobes_30794136:Anaerobes
",1,an
"Anaerobes_31292363:Anaerobes
",none,":The number of patients with pneumonia has been increasing as the population ages, and most fatal pneumonia cases"
"Anaerobes_31556282:Anaerobes
",1,A
"Anaerobes_31808441:Anaerobes
",1,A
"Anaerobes_32303484:Anaerobes
",10-100,over 85% of the cases
"Anaerobes_32467123:Anaerobes
",1,an uncommon case
"Anaerobes_32687909:Anaerobes
",1-10,2
"Anaerobes_32900736:Anaerobes
",1,Rare case
"Borrelia_burgdorferi_14576947:Borrelia burgdorferi
",1,one
"Borrelia_burgdorferi_15058027:Borrelia burgdorferi
",10-100,21
"Borrelia_burgdorferi_2502833:Borrelia burgdorferi
",1,a
"Borrelia_burgdorferi_7751662:Borrelia burgdorferi
",10-100,62
"Borrelia_burgdorferi_9378035:Borrelia burgdorferi
",1,A
"Borrelia_burgdorferi_9562793:Borrelia burgdorferi
",1,A case
"Campylobacter_fetus_10482027:Campylobacter fetus
",1-10,Two patients
"Campylobacter_fetus_2330463:Campylobacter fetus
",1,A
"Campylobacter_fetus_7137884:Campylobacter fetus
",none,:
"Campylobacter_fetus_7267960:Campylobacter fetus
",1-10,Five cases
"Campylobacter_fetus_830489:Campylobacter fetus
",1,An unusual case
"Campylobacter_jejuni_10482027:Campylobacter jejuni
",1-10,Two patients
"Campylobacter_jejuni_15981163:Campylobacter jejuni
",1-10,2/3 of cases
"Campylobacter_jejuni_2237685:Campylobacter jejuni
",1-10,Nine
"Campylobacter_jejuni_23479243:Campylobacter jejuni
",1,a
"Campylobacter_jejuni_23752984:Campylobacter jejuni
",none,We
"Campylobacter_jejuni_25758115:Campylobacter jejuni
",1,a
"Campylobacter_jejuni_28261296:Campylobacter jejuni
",10-100,66
"Campylobacter_jejuni_3499247:Campylobacter jejuni
",>100,140
"Campylobacter_jejuni_7137884:Campylobacter jejuni
",none,:
"Campylobacter_jejuni_8986554:Campylobacter jejuni
",10-100,43
"Helicobacter_pylori_12868990:Helicobacter pylori
",10-100,83
"Helicobacter_pylori_17535826:Helicobacter pylori
",1-10,Seven
"Helicobacter_pylori_20222830:Helicobacter pylori
",10-100,Forty
"Helicobacter_pylori_20822996:Helicobacter pylori
",1,A
"Helicobacter_pylori_22697595:Helicobacter pylori
",1-10,nine case
"Helicobacter_pylori_25986021:Helicobacter pylori
",1-10,2
"Helicobacter_pylori_26153117:Helicobacter pylori
",10-100,90
"Helicobacter_pylori_27609718:Helicobacter pylori
",1,a
"Helicobacter_pylori_30294347:Helicobacter pylori
",10-100,59
"Helicobacter_pylori_31360186:Helicobacter pylori
",1,a
"Helicobacter_pylori_33178562:Helicobacter pylori
",1,a
"Leptospira_interrogans_11590290:Leptospira interrogans
",1,a case
"Leptospira_interrogans_15684465:Leptospira interrogans
",1,a
"Leptospira_interrogans_15909673:Leptospira interrogans
",1,A
"Leptospira_interrogans_15996738:Leptospira interrogans
",1-10,Three cases
"Leptospira_interrogans_16273916:Leptospira interrogans
",10-100,Twenty
"Leptospira_interrogans_32670795:Leptospira interrogans
",1,a case
"Leptospira_interrogans_33289472:Leptospira interrogans
",1,A
"Leptospira_interrogans_33388616:Leptospira interrogans
",1,a case
"Leptospira_interrogans_7656649:Leptospira interrogans
",1,a case
"Leptospira_interrogans_8308321:Leptospira interrogans
",1,A
"Treponema_pallidum_1635600:Treponema pallidum
",1-10,Four
"Treponema_pallidum_2836878:Treponema pallidum
",none,:
"Treponema_pallidum_28476906:Treponema pallidum
",none,:
"Treponema_pallidum_31671396:Treponema pallidum
",1,a
"Treponema_pallidum_6309049:Treponema pallidum
",1,a
"Treponema_pallidum_814879:Treponema pallidum
",1-10,two
"Treponema_pallidum_9034734:Treponema pallidum
",1,a
"Vibrio_cholerae_16954301:Vibrio cholerae
",1-10,2 cases
"Vibrio_cholerae_25602257:Vibrio cholerae
",10-100,83
"Vibrio_cholerae_3499247:Vibrio cholerae
",>100,140
"Vibrio_cholerae_848485:Vibrio cholerae
",1-10,six cases
"Achromobacter_denitrificans_15389476:Achromobacter denitrificans
",10-100,46
"Achromobacter_denitrificans_20605846:Achromobacter denitrificans
",none,:
"Achromobacter_denitrificans_21593259:Achromobacter denitrificans
",1,a
"Achromobacter_denitrificans_25031900:Achromobacter denitrificans
",1,a case
"Achromobacter_denitrificans_25973735:Achromobacter denitrificans
",1,a case
"Achromobacter_denitrificans_26778615:Achromobacter denitrificans
",10-100,47
"Achromobacter_denitrificans_26909788:Achromobacter denitrificans
",10-100,10
"Achromobacter_denitrificans_27374622:Achromobacter denitrificans
",1,an
"Achromobacter_denitrificans_27498677:Achromobacter denitrificans
",1,a case
"Achromobacter_denitrificans_28141585:Achromobacter denitrificans
",10-100,21
"Achromobacter_denitrificans_28894613:Achromobacter denitrificans
",1,a rare case
"Achromobacter_denitrificans_29777836:Achromobacter denitrificans
",1,a clinical case
"Achromobacter_denitrificans_30567079:Achromobacter denitrificans
",1,A
"Achromobacter_denitrificans_31837898:Achromobacter denitrificans
",1,A
"Achromobacter_denitrificans_32328391:Achromobacter denitrificans
",1,a
"Achromobacter_denitrificans_32871970:Achromobacter denitrificans
",1,an
"Achromobacter_xylosoxidans_11265630:Achromobacter xylosoxidans
",1,a patient
"Achromobacter_xylosoxidans_12750959:Achromobacter xylosoxidans
",1-10,Fifty-four cases
"Achromobacter_xylosoxidans_15389476:Achromobacter xylosoxidans
",10-100,46
"Achromobacter_xylosoxidans_19567344:Achromobacter xylosoxidans
",10-100,60
"Achromobacter_xylosoxidans_19939747:Achromobacter xylosoxidans
",10-100,Sixty
"Achromobacter_xylosoxidans_20605846:Achromobacter xylosoxidans
",none,:
"Achromobacter_xylosoxidans_21593259:Achromobacter xylosoxidans
",1,a
"Achromobacter_xylosoxidans_22440828:Achromobacter xylosoxidans
",none,Brazilian patients
"Achromobacter_xylosoxidans_23173016:Achromobacter xylosoxidans
",1,a
"Achromobacter_xylosoxidans_24995184:Achromobacter xylosoxidans
",1,a case
"Achromobacter_xylosoxidans_25031900:Achromobacter xylosoxidans
",1,a case
"Achromobacter_xylosoxidans_25706494:Achromobacter xylosoxidans
",none,all published cases
"Achromobacter_xylosoxidans_25973735:Achromobacter xylosoxidans
",1,a case
"Achromobacter_xylosoxidans_28141585:Achromobacter xylosoxidans
",10-100,21
"Achromobacter_xylosoxidans_28894613:Achromobacter xylosoxidans
",1,a rare case
"Achromobacter_xylosoxidans_29291642:Achromobacter xylosoxidans
",10-100,35
"Achromobacter_xylosoxidans_29777836:Achromobacter xylosoxidans
",1,a clinical case
"Achromobacter_xylosoxidans_30567079:Achromobacter xylosoxidans
",1,A
"Achromobacter_xylosoxidans_30620748:Achromobacter xylosoxidans
",>100,303
"Achromobacter_xylosoxidans_31500579:Achromobacter xylosoxidans
",10-100,66
