,num,num_origin
"Dobrava-Belgrade_virus_34487097:Dobrava-Belgrade virus
",10-100,18
"Dobrava-Belgrade_virus_34603804:Dobrava-Belgrade virus
",1,a
"Dobrava-Belgrade_virus_34643226:Dobrava-Belgrade virus
",>100,139
"Dobrava-Belgrade_virus_34664618:Dobrava-Belgrade virus
",1-10,4
"Dobrava-Belgrade_virus_34788281:Dobrava-Belgrade virus
",1,First case
"Dobrava-Belgrade_virus_34834957:Dobrava-Belgrade virus
",10-100,42
"Dobrava-Belgrade_virus_34851327:Dobrava-Belgrade virus
",1,a
"Dobrava-Belgrade_virus_34918323:Dobrava-Belgrade virus
",none,.
"Dobrava-Belgrade_virus_7887439:Dobrava-Belgrade virus
",>100,273
"Dobrava-Belgrade_virus_7907181:Dobrava-Belgrade virus
",none,:
"Dobrava-Belgrade_virus_8164632:Dobrava-Belgrade virus
",1-10,Three
"Dobrava-Belgrade_virus_8525335:Dobrava-Belgrade virus
",>100,105
"Dobrava-Belgrade_virus_8527558:Dobrava-Belgrade virus
",10-100,24 cases
"Dobrava-Belgrade_virus_8537665:Dobrava-Belgrade virus
",>100,385
"Dobrava-Belgrade_virus_8784877:Dobrava-Belgrade virus
",>100,122
"Dobrava-Belgrade_virus_8964681:Dobrava-Belgrade virus
",none,:
"Dobrava-Belgrade_virus_9046232:Dobrava-Belgrade virus
",1,first documented case
"Dobrava-Belgrade_virus_9363136:Dobrava-Belgrade virus
",none,.
"Douglas_virus_33574135:Douglas virus
",10-100,42
"Douglas_virus_33688026:Douglas virus
",>100,811
"Douglas_virus_34424164:Douglas virus
",>100,225
"Douglas_virus_34492022:Douglas virus
",10-100,56
"Eastern_equine_encephalitis_virus_33679248:Eastern equine encephalitis virus
",>100,621
"Eastern_equine_encephalitis_virus_34857965:Eastern equine encephalitis virus
",1,A
"Eastern_equine_encephalomyelitis_virus_34857965:Eastern equine encephalomyelitis virus
",1,A
"ebola_virus_33650812:ebola virus
",1-10,eight human cases
"ebola_virus_33722089:ebola virus
",1,A
"echovirus_10614951:echovirus
",>100,152
"echovirus_11235909:echovirus
",1,"A full-term, healthy male neonate was delivered by caesarian section to a"
"echovirus_11_10614951:echovirus 11
",>100,152
"echovirus_11_11235909:echovirus 11
",1,"A full-term, healthy male neonate was delivered by caesarian section to a"
"echovirus_11_16450275:echovirus 11
",1,A case
"echovirus_11_28122175:echovirus 11
",>100,842/10 260) of SARI cases
"echovirus_11_3380587:echovirus 11
",none,:
"echovirus_11_7199896:echovirus 11
",1-10,four
"echovirus_12_10614951:echovirus 12
",>100,152
"echovirus_12_31588651:echovirus 12
",10-100,37
"echovirus_12_31722268:echovirus 12
",>100,1521
"echovirus_12_31870905:echovirus 12
",>100,292 (65%) of 448
"echovirus_12_33150450:echovirus 12
",>100,625
"echovirus_12_7199896:echovirus 12
",1-10,four
"echovirus_13_11235909:echovirus 13
",1,"A full-term, healthy male neonate was delivered by caesarian section to a"
"echovirus_13_23347781:echovirus 13
",>100,100
"echovirus_13_23771291:echovirus 13
",>100,320
"echovirus_13_26208494:echovirus 13
",1-10,"7,743"
"echovirus_13_27506778:echovirus 13
",>100,867
"echovirus_13_31870905:echovirus 13
",>100,292 (65%) of 448
"echovirus_13_34853761:echovirus 13
",1-10,five consecutive cases
"echovirus_13_8261072:echovirus 13
",10-100,21
"echovirus_14_11235909:echovirus 14
",1,"A full-term, healthy male neonate was delivered by caesarian section to a"
"echovirus_14_24332364:echovirus 14
",1,A case
"echovirus_14_31870905:echovirus 14
",>100,292 (65%) of 448
"echovirus_14_32653431:echovirus 14
",1-10,7
"echovirus_15_20729140:echovirus 15
",>100,199
"echovirus_15_26208494:echovirus 15
",1-10,"7,743"
"echovirus_15_30988475:echovirus 15
",10-100,42
"echovirus_15_32653431:echovirus 15
",1-10,7
"echovirus_16095148:echovirus
",1,a case of hyper-IgM1 syndrome in a
"echovirus_16450275:echovirus
",1,A case
"echovirus_16_28122175:echovirus 16
",>100,842/10 260) of SARI cases
"echovirus_17520894:echovirus
",1,a case
"echovirus_17_21306576:echovirus 17
",1,1
"echovirus_18_10614951:echovirus 18
",>100,152
"echovirus_18_22709557:echovirus 18
",1,a
"echovirus_18_28122175:echovirus 18
",>100,842/10 260) of SARI cases
"echovirus_18_30237097:echovirus 18
",10-100,28
"echovirus_18_31870905:echovirus 18
",>100,292 (65%) of 448
"echovirus_18_33150450:echovirus 18
",>100,625
"echovirus_18_34853761:echovirus 18
",1-10,five consecutive cases
"echovirus_19966312:echovirus
",none,:
"echovirus_1_10614951:echovirus 1
",>100,152
"echovirus_1_16095148:echovirus 1
",1,a case of hyper-IgM1 syndrome in a
"echovirus_1_16450275:echovirus 1
",1,A case
"echovirus_1_180208:echovirus 1
",none,based
"echovirus_1_21306576:echovirus 1
",1,1
"echovirus_1_23347781:echovirus 1
",>100,100
"echovirus_1_30988475:echovirus 1
",10-100,42
"echovirus_1_489224:echovirus 1
",1-10,7
"echovirus_1_7199896:echovirus 1
",1-10,four
"echovirus_1_8261072:echovirus 1
",10-100,21
"echovirus_20729140:echovirus
",>100,199
"echovirus_20_10614951:echovirus 20
",>100,152
"echovirus_20_28122175:echovirus 20
",>100,842/10 260) of SARI cases
"echovirus_21306576:echovirus
",1,1
"echovirus_21_23576650:echovirus 21
",1,A
"echovirus_21_27506778:echovirus 21
",>100,867
"echovirus_21_28574589:echovirus 21
",>100,101
"echovirus_21_33632141:echovirus 21
",10-100,20
"echovirus_21_8261072:echovirus 21
",10-100,21
"echovirus_23347781:echovirus
",>100,100
"echovirus_24_10614951:echovirus 24
",>100,152
"echovirus_24_20398802:echovirus 24
",1-10,nine
"echovirus_24_20444813:echovirus 24
",1-10,seven
"echovirus_24_21150865:echovirus 24
",1-10,two
"echovirus_24_21306576:echovirus 24
",1,1
"echovirus_24_23771291:echovirus 24
",>100,320
"echovirus_24_26208494:echovirus 24
",1-10,"7,743"
"echovirus_24_26655266:echovirus 24
",>100,470
"echovirus_24_29850899:echovirus 24
",1,a
"echovirus_24_30237097:echovirus 24
",10-100,28
"echovirus_24_31700584:echovirus 24
",>100,221
"echovirus_24_31722268:echovirus 24
",>100,1521
"echovirus_24_31870905:echovirus 24
",>100,292 (65%) of 448
"echovirus_25_21195979:echovirus 25
",10-100,28
"echovirus_25_21524954:echovirus 25
",>100,172
"echovirus_25_23845901:echovirus 25
",>100,2187
"echovirus_25_30237097:echovirus 25
",10-100,28
"echovirus_25_8261072:echovirus 25
",10-100,21
"echovirus_26_11235909:echovirus 26
",1,"A full-term, healthy male neonate was delivered by caesarian section to a"
"echovirus_27_23347781:echovirus 27
",>100,100
"echovirus_29_20398802:echovirus 29
",1-10,nine
"echovirus_2_10614951:echovirus 2
",>100,152
"echovirus_2_11235909:echovirus 2
",1,"A full-term, healthy male neonate was delivered by caesarian section to a"
"echovirus_2_16095148:echovirus 2
",1,a case of hyper-IgM1 syndrome in a
"echovirus_2_17520894:echovirus 2
",1,a case
"echovirus_2_21306576:echovirus 2
",1,1
"echovirus_2_28122175:echovirus 2
",>100,842/10 260) of SARI cases
"echovirus_2_30988475:echovirus 2
",10-100,42
"echovirus_2_31700584:echovirus 2
",>100,221
"echovirus_2_32653431:echovirus 2
",1-10,7
"echovirus_2_33150450:echovirus 2
",>100,625
"echovirus_2_4349415:echovirus 2
",none,:
"echovirus_2_8261072:echovirus 2
",10-100,21
"echovirus_30_30988475:echovirus 30
",10-100,42
"echovirus_31_18558876:echovirus 31
",10-100,33
"echovirus_31_20444813:echovirus 31
",1-10,seven
"echovirus_31_21195979:echovirus 31
",10-100,28
"echovirus_31_21524954:echovirus 31
",>100,172
"echovirus_31_26208494:echovirus 31
",1-10,"7,743"
"echovirus_31_31870905:echovirus 31
",>100,292 (65%) of 448
"echovirus_32_12854382:echovirus 32
",>100,129
"echovirus_32_21524954:echovirus 32
",>100,172
"echovirus_32_23771291:echovirus 32
",>100,320
"echovirus_32_30988475:echovirus 32
",10-100,42
"echovirus_3380587:echovirus
",none,:
"echovirus_34853761:echovirus
",1-10,five consecutive cases
"echovirus_3_16095148:echovirus 3
",1,a case of hyper-IgM1 syndrome in a
"echovirus_3_19966312:echovirus 3
",none,:
"echovirus_3_20729140:echovirus 3
",>100,199
"echovirus_3_21306576:echovirus 3
",1,1
"echovirus_3_23347781:echovirus 3
",>100,100
"echovirus_3_28122175:echovirus 3
",>100,842/10 260) of SARI cases
"echovirus_3_30988475:echovirus 3
",10-100,42
"echovirus_3_31700584:echovirus 3
",>100,221
"echovirus_3_31722268:echovirus 3
",>100,1521
"echovirus_3_31870905:echovirus 3
",>100,292 (65%) of 448
"echovirus_3_32653431:echovirus 3
",1-10,7
"echovirus_3_33150450:echovirus 3
",>100,625
"echovirus_3_4385125:echovirus 3
",none,:
"echovirus_3_7199896:echovirus 3
",1-10,four
"echovirus_4349415:echovirus
",none,:
"echovirus_4385125:echovirus
",none,:
"echovirus_489224:echovirus
",1-10,7
"echovirus_4_20729140:echovirus 4
",>100,199
"echovirus_4_21306576:echovirus 4
",1,1
"echovirus_4_23347781:echovirus 4
",>100,100
"echovirus_4_31700584:echovirus 4
",>100,221
"echovirus_4_32653431:echovirus 4
",1-10,7
"echovirus_4_33150450:echovirus 4
",>100,625
"echovirus_4_7199896:echovirus 4
",1-10,four
"echovirus_4_8261072:echovirus 4
",10-100,21
"echovirus_5653627:echovirus
",1-10,two
"echovirus_5_10614951:echovirus 5
",>100,152
"echovirus_5_16095148:echovirus 5
",1,a case of hyper-IgM1 syndrome in a
"echovirus_5_21306576:echovirus 5
",1,1
"echovirus_5_23347781:echovirus 5
",>100,100
"echovirus_5_28122175:echovirus 5
",>100,842/10 260) of SARI cases
"echovirus_5_31700584:echovirus 5
",>100,221
"echovirus_5_31870905:echovirus 5
",>100,292 (65%) of 448
"echovirus_5_32653431:echovirus 5
",1-10,7
"echovirus_5_33150450:echovirus 5
",>100,625
"echovirus_5_3380587:echovirus 5
",none,:
"echovirus_5_489224:echovirus 5
",1-10,7
"echovirus_5_7199896:echovirus 5
",1-10,four
"echovirus_6_11235909:echovirus 6
",1,"A full-term, healthy male neonate was delivered by caesarian section to a"
"echovirus_6_20729140:echovirus 6
",>100,199
"echovirus_7199896:echovirus
",1-10,four
"echovirus_7_10614951:echovirus 7
",>100,152
"echovirus_7_20729140:echovirus 7
",>100,199
"echovirus_7_21306576:echovirus 7
",1,1
"echovirus_7_28122175:echovirus 7
",>100,842/10 260) of SARI cases
"echovirus_7_3380587:echovirus 7
",none,:
"echovirus_7_489224:echovirus 7
",1-10,7
"echovirus_7_8261072:echovirus 7
",10-100,21
"echovirus_8261072:echovirus
",10-100,21
"echovirus_910771:echovirus
",none,:
"echovirus_9_20007023:echovirus 9
",none,AM
"echovirus_9_20729140:echovirus 9
",>100,199
"echovirus_9_23845901:echovirus 9
",>100,2187
"echovirus_9_31722268:echovirus 9
",>100,1521
"echovirus_9_8972676:echovirus 9
",>100,161
"echovirus_9_910771:echovirus 9
",none,:
"Edge_Hill_virus_33148777:Edge Hill virus
",>100,206
"enterovirus_30877454:enterovirus
",1,a
"enterovirus_31257127:enterovirus
",>100,4232
"enterovirus_32046658:enterovirus
",1,A
"enterovirus_32482366:enterovirus
",none,patients
"enterovirus_32539259:enterovirus
",1,a case
"enterovirus_32571465:enterovirus
",>100,244
"enterovirus_32726441:enterovirus
",>100,188
"enterovirus_32730735:enterovirus
",none,:
"enterovirus_33230812:enterovirus
",none,:
"enterovirus_33294084:enterovirus
",10-100,43
"enterovirus_33782171:enterovirus
",>100,115
"enterovirus_33829531:enterovirus
",>100,418
"enterovirus_33849679:enterovirus
",none,:
"enterovirus_33999799:enterovirus
",>100,959
"enterovirus_34153861:enterovirus
",>100,"1,498"
"enterovirus_34242183:enterovirus
",>100,209
"enterovirus_34287033:enterovirus
",>100,191
"enterovirus_34350810:enterovirus
",>100,163
"enterovirus_34399190:enterovirus
",>100,319
"enterovirus_34523109:enterovirus
",>100,1539
"enterovirus_34556348:enterovirus
",>100,250
"enterovirus_34606393:enterovirus
",10-100,61
"enterovirus_34627307:enterovirus
",10-100,56
"enterovirus_34754685:enterovirus
",1,a unique case
"enterovirus_34794870:enterovirus
",1,A
"enterovirus_34811773:enterovirus
",1-10,five
"enterovirus_34816330:enterovirus
",>100,204
"enterovirus_34853761:enterovirus
",1-10,five consecutive cases
"enterovirus_34866560:enterovirus
",>100,"4,818"
"enterovirus_34942009:enterovirus
",10-100,31
"Enterovirus_A71_31732545:Enterovirus A71
",1,a
"Enterovirus_A71_33605462:Enterovirus A71
",1-10,eight cases
"Enterovirus_A71_33657631:Enterovirus A71
",1-10,Fifty-five
"Enterovirus_A71_33691598:Enterovirus A71
",>100,176
"Enterovirus_A71_33771675:Enterovirus A71
",10-100,36
"Enterovirus_A71_34064852:Enterovirus A71
",>100,255
"Enterovirus_A71_34097655:Enterovirus A71
",1-10,Six
"Enterovirus_A71_34749481:Enterovirus A71
",none,:
"Enterovirus_A_20599410:Enterovirus A
",10-100,of enterovirus 71 (EV71) cases
"Enterovirus_A_21604573:Enterovirus A
",>100,201
"Enterovirus_B80_27651091:Enterovirus B80
",>100,312
"Enterovirus_B83_27651091:Enterovirus B83
",>100,312
"Enterovirus_B93_25163640:Enterovirus B93
",1,a
"Enterovirus_B_11235909:Enterovirus B
",1,"A full-term, healthy male neonate was delivered by caesarian section to a"
"Enterovirus_B_16095148:Enterovirus B
",1,a case of hyper-IgM1 syndrome in a
"Enterovirus_B_16450275:Enterovirus B
",1,A case
"Enterovirus_B_19966312:Enterovirus B
",none,:
"Enterovirus_B_20729140:Enterovirus B
",>100,199
"Enterovirus_B_23347781:Enterovirus B
",>100,100
"Enterovirus_B_30988475:Enterovirus B
",10-100,42
"Enterovirus_B_33150450:Enterovirus B
",>100,"18 261 specimens collected, EVs were detected in 625"
"Enterovirus_B_34064852:Enterovirus B
",>100,233
"Enterovirus_B_4385125:Enterovirus B
",none,:
"Enterovirus_B_5653627:Enterovirus B
",1-10,two
"Enterovirus_B_8261072:Enterovirus B
",10-100,21
"Enterovirus_B_910771:Enterovirus B
",none,:
"Enterovirus_C104_23565264:Enterovirus C104
",1,one EV-C117 strain (LIT22) and two
"Enterovirus_C104_26231254:Enterovirus C104
",1,a
"Enterovirus_C104_27358467:Enterovirus C104
",none,:
"Enterovirus_C104_28618288:Enterovirus C104
",1-10,six cases
"Enterovirus_C104_30186268:Enterovirus C104
",1,an
"Enterovirus_C105_23565264:Enterovirus C105
",1,one EV-C117 strain (LIT22) and two
"Enterovirus_C105_24080070:Enterovirus C105
",1,a
"Enterovirus_C105_25667329:Enterovirus C105
",>100,"five human enterovirus (HEV)-C genotype 105 strains recovered in Italy, Romania and Burundi from patients"
"Enterovirus_C105_27358467:Enterovirus C105
",none,:
"Enterovirus_C105_28618288:Enterovirus C105
",1-10,six cases
"Enterovirus_C105_30186268:Enterovirus C105
",1,an
"Enterovirus_C105_31211686:Enterovirus C105
",1,a case
"Enterovirus_C109_23153819:Enterovirus C109
",1-10,two
"Enterovirus_C109_23565264:Enterovirus C109
",1,one EV-C117 strain (LIT22) and two
"Enterovirus_C109_25667329:Enterovirus C109
",>100,"five human enterovirus (HEV)-C genotype 105 strains recovered in Italy, Romania and Burundi from patients"
"Enterovirus_C109_27358467:Enterovirus C109
",none,:
"Enterovirus_C109_28618288:Enterovirus C109
",1-10,six cases
"Enterovirus_C109_30186268:Enterovirus C109
",1,an
"Enterovirus_C109_30533870:Enterovirus C109
",1-10,Two
"Enterovirus_C116_27651091:Enterovirus C116
",>100,312
"Enterovirus_C117_22966184:Enterovirus C117
",1,a
"Enterovirus_C117_23153819:Enterovirus C117
",1-10,two
"Enterovirus_C117_23565264:Enterovirus C117
",1,one EV-C117 strain (LIT22) and two
"Enterovirus_C117_24857523:Enterovirus C117
",none,:
"Enterovirus_C117_27358467:Enterovirus C117
",none,:
"Enterovirus_C117_30186268:Enterovirus C117
",1,an
"Enterovirus_C117_30877454:Enterovirus C117
",1,a
"Enterovirus_C117_33694322:Enterovirus C117
",none,patients
"Enterovirus_C118_23153819:Enterovirus C118
",1-10,two
"Enterovirus_C118_23405305:Enterovirus C118
",1-10,Two
"Enterovirus_C118_23565264:Enterovirus C118
",1,one EV-C117 strain (LIT22) and two
"Enterovirus_C118_25667329:Enterovirus C118
",none,patients
"Enterovirus_C95_25163640:Enterovirus C95
",1,a
"Enterovirus_C96_25163640:Enterovirus C96
",1,a
"Enterovirus_C96_27651091:Enterovirus C96
",>100,312
"Enterovirus_C_191900:Enterovirus C
",10-100,85
"Enterovirus_C_19394265:Enterovirus C
",>100,208
"Enterovirus_C_19497772:Enterovirus C
",10-100,16
"Enterovirus_C_21631275:Enterovirus C
",1,a case
"Enterovirus_C_22966184:Enterovirus C
",1,a
"Enterovirus_C_23153819:Enterovirus C
",1-10,two
"Enterovirus_C_30877454:Enterovirus C
",1,a
"Enterovirus_C_6265340:Enterovirus C
",1,an
"Enterovirus_C_7641035:Enterovirus C
",none,":The transmission, diagnosis, and clinical manifestations of human immunodeficiency virus (HIV) infection in children up"
"Enterovirus_D111_31622358:Enterovirus D111
",none,.
"Enterovirus_D111_34442837:Enterovirus D111
",none,:
"Enterovirus_D68_21631275:Enterovirus D68
",1,a case
"Enterovirus_D68_21801620:Enterovirus D68
",1,one
"Enterovirus_D68_24324030:Enterovirus D68
",>100,1565
"Enterovirus_D68_25394254:Enterovirus D68
",1,This case
"Enterovirus_D68_25471236:Enterovirus D68
",none,:
"Enterovirus_D68_26071345:Enterovirus D68
",10-100,One hundred and seventy-six
"Enterovirus_D68_26268877:Enterovirus D68
",1,a
"Enterovirus_D68_26367063:Enterovirus D68
",1,A
"Enterovirus_D68_26567839:Enterovirus D68
",>100,837
"Enterovirus_D68_26610548:Enterovirus D68
",none,:
"Enterovirus_D68_26935868:Enterovirus D68
",>100,126
"Enterovirus_D68_27118532:Enterovirus D68
",1,a
"Enterovirus_D68_27121085:Enterovirus D68
",10-100,22
"Enterovirus_D68_27195770:Enterovirus D68
",>100,200
"Enterovirus_D68_27331858:Enterovirus D68
",1,a
"Enterovirus_D68_27505715:Enterovirus D68
",10-100,68
"Enterovirus_D68_28122175:Enterovirus D68
",>100,842/10 260) of SARI cases
"Enterovirus_D68_29153065:Enterovirus D68
",10-100,28
"Enterovirus_D68_29396353:Enterovirus D68
",10-100,12
"Enterovirus_D68_29652870:Enterovirus D68
",>100,691
"Enterovirus_D68_29872035:Enterovirus D68
",10-100,20
"Enterovirus_D68_30988475:Enterovirus D68
",10-100,42
"Enterovirus_D68_31238156:Enterovirus D68
",none,The identification and analysis of viral etiological agents from suspected Middle East respiratory syndrome coronavirus (MERS-CoV) cases
"Enterovirus_D68_31251831:Enterovirus D68
",>100,216
"Enterovirus_D68_31354952:Enterovirus D68
",10-100,26
"Enterovirus_D68_31641090:Enterovirus D68
",1-10,two
"Enterovirus_D68_31732545:Enterovirus D68
",1,a
"Enterovirus_D68_32046658:Enterovirus D68
",1,A
"Enterovirus_D68_32653618:Enterovirus D68
",>100,12 537
"Enterovirus_D68_33829531:Enterovirus D68
",>100,418
"Enterovirus_D68_33999799:Enterovirus D68
",>100,959
"Enterovirus_D68_34153861:Enterovirus D68
",>100,"1,498"
"Enterovirus_D68_34739838:Enterovirus D68
",>100,198
"Enterovirus_D70_25837569:Enterovirus D70
",10-100,48
"Enterovirus_D94_31622358:Enterovirus D94
",none,.
"Enterovirus_D94_34442837:Enterovirus D94
",none,:
"Erythrovirus_14556063:Erythrovirus
",1,An
"Erythrovirus_15971443:Erythrovirus
",1,a
"Erythrovirus_16462583:Erythrovirus
",1,an
"Erythrovirus_16503960:Erythrovirus
",1,an
"Erythrovirus_17468770:Erythrovirus
",1,a
"Erythrovirus_17906838:Erythrovirus
",1,an
"Erythrovirus_30281528:Erythrovirus
",1,a
"Erythrovirus_32224580:Erythrovirus
",1-10,7
"Erythrovirus_32523647:Erythrovirus
",>100,360
"Erythrovirus_32652942:Erythrovirus
",1,case
"Erythrovirus_33403664:Erythrovirus
",1-10,Two
"Erythrovirus_9859908:Erythrovirus
",none,:
"Erythrovirus_9973642:Erythrovirus
",1,A
"Flanders_virus_29946553:Flanders virus
",>100,2222
"Flanders_virus_32571972:Flanders virus
",10-100,57
"Flanders_virus_33606481:Flanders virus
",none,:
"Flanders_virus_33937883:Flanders virus
",>100,262
"Flanders_virus_34118186:Flanders virus
",none,:
"Gamboa_virus_34448930:Gamboa virus
",>100,"10,881"
"Gamboa_virus_34952903:Gamboa virus
",>100,"10,881"
"Gamboa_virus_8804172:Gamboa virus
",1,a
"Garba_virus_33193948:Garba virus
",10-100,35
"Garba_virus_33623620:Garba virus
",1-10,two
"Garba_virus_34428858:Garba virus
",10-100,50
"Getah_virus_18694529:Getah virus
",1-10,six
"Getah_virus_19068981:Getah virus
",1-10,two
"Getah_virus_29906040:Getah virus
",1,Case
"Getah_virus_32215760:Getah virus
",none,:
"Getah_virus_33406122:Getah virus
",>100,210
"Getah_virus_33694220:Getah virus
",>100,1766
"Getah_virus_9410246:Getah virus
",1,first case
"Great_Island_virus_15678810:Great Island virus
",1-10,two
"Great_Island_virus_20129654:Great Island virus
",none,:
"Great_Island_virus_21981384:Great Island virus
",10-100,Fifty
"Great_Island_virus_30189092:Great Island virus
",>100,385
"Great_Island_virus_31521197:Great Island virus
",>100,818
"Great_Island_virus_32226287:Great Island virus
",10-100,ten
"Great_Island_virus_32585620:Great Island virus
",>100,671
"Great_Island_virus_32936826:Great Island virus
",1,a
"Great_Island_virus_33088153:Great Island virus
",none,first cases
"Great_Island_virus_34014504:Great Island virus
",>100,104
"Great_Island_virus_34244105:Great Island virus
",none,their
"Guama_virus_12467:Guama virus
",none,some cases
